8.394842 718.584614 181.037504
11.426130 640.553069 32.820797
12.464217 689.010991 44.057271
12.966432 632.497226 364.775494
15.897392 691.273281 94.460611
22.216354 682.640596 169.397101
22.418415 625.700016 93.568079
23.928757 609.049301 236.169902
23.928757 618.250224 203.385914
23.928757 623.914371 306.686655
23.928757 626.789180 269.303601
25.588867 719.369134 83.121188
25.994815 680.044780 245.080842
26.523098 610.424152 164.959005
26.598971 666.227624 299.752393
27.073884 729.490459 215.716546
27.358105 735.681294 340.479841
27.780006 678.381345 362.049226
29.039105 739.805208 148.007010
30.202519 710.622056 34.010558
31.200585 724.977785 283.214275
41.458120 686.499439 11.523660
43.163272 682.982635 63.655023
43.831720 658.744196 133.913232
45.971532 623.092857 10.993890
49.358046 621.899057 341.102375
49.776084 737.651587 182.612493
50.498737 621.137851 59.174910
51.340880 630.180891 388.186163
57.523108 668.081364 205.414599
58.757377 620.530474 238.925279
58.821058 629.837791 299.259884
59.784229 709.382749 240.762127
60.020513 725.417297 382.128680
60.432855 733.960577 110.300412
60.864375 608.744242 127.078020
61.870628 668.128691 330.088032
61.870628 672.498409 281.667400
63.710736 731.051509 15.466121
65.069214 732.103922 53.913474
66.458732 710.787490 303.508643
80.978152 661.448731 93.805139
81.996379 729.048782 207.031684
82.217515 666.689122 37.319275
83.955369 674.404141 160.842197
84.307389 636.577954 8.079578
86.791381 628.353064 365.454158
86.906661 712.503709 155.754549
87.612076 680.468146 367.347773
88.502805 634.351509 152.937558
89.878264 622.706890 94.524424
90.746420 724.389633 356.338791
91.126017 678.222153 228.744875
93.575522 612.956495 197.794286
96.692310 624.918540 256.564842
96.903249 609.298305 327.069442
99.575089 728.323597 284.935847
101.044724 664.427277 305.877716
108.630546 685.822726 65.442000
113.089037 708.421806 124.790953
116.491649 709.027395 57.705529
116.491649 739.860484 17.466967
119.106444 640.531308 124.463348
120.078437 711.511601 232.395247
120.078437 727.461414 195.239174
120.873672 614.874794 48.185569
121.166848 678.388093 128.566737
124.409476 685.038292 186.332524
124.624739 662.426533 391.641941
124.713031 632.573406 363.865656
124.834780 691.076218 263.164382
126.013639 734.550685 320.360827
127.389097 711.202494 390.852040
128.496548 662.421580 226.683072
128.634254 619.120207 218.310050
129.241046 638.201400 167.064780
133.892593 685.588097 26.311449
135.157660 676.243232 329.718020
135.721096 639.708127 269.771710
140.759580 738.446950 156.001203
147.104166 674.975047 93.642988
147.323443 736.434210 92.077031
152.014429 614.654304 90.844618
154.669074 729.831736 290.996217
155.649105 619.335480 332.218837
155.947115 727.342660 28.522695
157.403501 674.878403 293.603675
158.531490 670.525631 358.800015
161.128116 690.663752 244.350860
161.200566 639.148128 18.131307
162.373888 709.497802 352.327541
165.874557 616.042951 196.033526
165.874557 628.526332 233.305401
166.564255 637.741877 142.460066
166.775238 663.716196 158.930541
172.898583 628.741400 291.985418
177.500198 685.400400 47.066050
178.493568 710.425662 253.303219
178.493568 716.301401 213.776689
181.715633 710.597040 130.008929
183.309313 625.893694 371.397337
184.492711 739.356354 385.964657
184.492711 741.584410 318.690426
191.892940 729.075963 59.532502
192.545557 665.158940 318.473100
192.860914 683.231623 268.418894
195.470124 624.926239 37.437086
197.621420 679.329884 387.617313
200.476993 628.574899 110.676757
200.963317 675.938550 233.641697
202.858059 735.675886 162.669648
205.342796 670.076788 133.081478
210.117683 614.094883 341.049259
211.926742 665.306591 14.768934
212.116307 612.608154 254.897121
213.362382 715.599653 11.562135
214.348310 717.024568 287.028534
215.039161 674.892009 79.668995
217.204954 718.271586 239.769580
219.521043 687.041575 298.618731
220.106865 622.333443 205.697420
220.106865 626.863346 169.328291
220.893280 738.751819 344.316918
227.102889 721.685853 84.469819
231.071731 737.713040 202.401611
232.109250 675.144574 190.977471
