2.502376 633.199735 240.688470
2.503490 668.768177 151.779831
2.507119 602.677299 66.008904
2.512093 716.729986 166.905612
2.512242 746.701530 310.211736
2.512538 741.271651 298.647598
2.515521 693.071361 170.363237
2.516151 723.401065 285.202719
2.519804 633.012261 194.639095
2.519804 633.048619 185.908326
2.521048 627.345812 389.158476
2.522503 717.200262 153.182897
2.522503 717.319892 144.452127
2.522587 710.727870 290.571118
2.526510 644.701409 109.044982
2.526772 603.101795 352.986971
2.526990 711.045419 208.919853
2.527545 650.993034 329.841964
2.527923 740.705183 187.433042
2.528448 668.814225 98.933135
2.532269 627.065923 286.851441
2.532306 638.717257 43.982910
2.532306 639.438795 54.721758
2.534287 692.843600 68.851801
2.534795 680.525772 358.790036
2.538747 602.535123 336.980019
2.541364 686.558633 314.019602
2.541364 686.867290 305.288832
2.542302 650.504803 85.861153
2.543405 632.770186 296.636384
2.546313 621.085515 190.086521
2.546575 609.310475 299.132360
2.546712 723.026146 224.743604
2.547905 692.673931 243.687283
2.548390 705.348687 338.626982
2.550736 699.232624 114.412033
2.558760 650.919628 169.800246
2.561098 602.658154 57.335616
2.563553 716.520557 16.060532
2.563905 704.886101 199.379101
2.563905 704.936874 210.741331
2.564030 729.287692 25.840926
2.564464 608.608015 135.274768
2.564861 686.782975 212.145065
2.565463 705.314473 25.465793
2.565463 705.358538 14.338879
2.573807 668.543329 318.212687
2.573807 668.923682 307.085772
2.574835 662.911646 358.430178
2.574835 663.447422 352.709637
2.575330 650.784755 124.029017
2.577320 609.451261 350.781674
2.577701 656.677756 78.300027
2.578848 632.560597 150.903679
2.580929 614.755796 180.507239
2.582239 692.863241 43.807108
2.586197 716.935264 358.712928
2.587165 674.656278 120.450497
2.588185 675.071545 160.351026
2.589393 645.197021 55.067308
2.590974 614.514284 69.321726
2.595724 698.918463 189.718406
2.598404 656.550942 392.338559
2.600213 680.505284 364.901014
2.601379 686.766968 139.295864
2.601379 686.820123 127.933633
2.602551 639.203876 140.122455
2.603063 680.561766 341.497454
2.603063 680.750442 324.335829
2.603063 681.016633 347.217995
2.603063 681.136064 335.776912
2.603063 681.287770 352.938537
2.603063 681.455328 330.056371
2.603469 620.624044 209.347313
2.605945 638.724537 389.978301
2.605945 639.138354 395.698842
2.606161 681.199943 24.940722
2.607434 734.552078 60.934802
2.607434 735.275103 73.454694
2.607434 735.415219 67.734153
2.608386 674.596199 148.845033
2.608446 656.674033 127.501029
2.611694 662.779157 109.888121
2.613958 656.688622 348.330759
2.616237 729.307859 272.406319
2.617970 735.020547 115.689888
2.619023 705.061875 237.839561
2.619140 662.885726 93.636315
2.620240 639.362836 244.951765
2.620797 681.002627 250.345457
2.620887 746.541410 204.408922
2.625329 639.460082 267.210093
2.626038 728.871166 332.174372
2.626038 729.055449 337.894914
